Job Title,Company,Location,Experience,Salary,Job Description,Skills,Job_Role
Senior Data Engineer,Turing,Hyderabad,2-5 Yrs,null,"Bachelor s degree in computer science or other quantitative field (Mathematics, Statist...","Production support, Data modeling, Process improvement, Debugging, Data processing, Data analytics, Business strategy, SQL",Data Engineer
Data Engineer,Rarr Technologies,Hyderabad,2-5 Yrs,null,"Bachelor s degree in computer science or other quantitative field (Mathematics, Statist...","BPO, Computer science, Cloud computing, Data modeling, Scrum, Open source, JIRA, Monitoring",Data Engineer
Senior Data Engineer,Turing,Hyderabad,2-5 Yrs,null,"Bachelor s degree in computer science or other quantitative field (Mathematics, Statist...","Production support, Data modeling, Debugging, Data processing, JIRA, Analytics, SQL, Python",Data Engineer
"Senior Manager, Data Science",Bristol Myers Squibb,Hyderabad,2-5 Yrs,null,"Bachelor s degree in computer science or other quantitative field (Mathematics, Statist...","deep learning, transformers, natural language processing, supervised learning, computer vision, machine learning, Process, Data Science",Data Scientist
Sr Dot Net Full Stack Developer,Cognisure,Hyderabad,2-5 Yrs,null,"Bachelor s degree in computer science or other quantitative field (Mathematics, Statist...","Performance tuning, Front end, Data modeling, Project management, Analytical, Debugging, Information technology, SQL",Web Developer
Technical Development Manager,Turing,Hyderabad,2-5 Yrs,null,"Bachelor s degree in computer science or other quantitative field (Mathematics, Statist...","spring boot, Data migration, Data modeling, Project management, Agile, Technical Lead, Data quality, Continuous improvement",Technical Support_Engineer
Collection Analyst,Blenheim Chalcot,Mumbai,1-4 Yrs,null,"Highly proficient in using analytical tools, including SQL, to extract and manipulate d...","Collection Analyst, advanced analytics, Data analysis, debt collection, Analytical, Machine learning, Manager Technology, Stakeholder management",Data Analyst
Analyst - In Vitro,Vitely Bio,Mumbai,1-4 Yrs,null,"Highly proficient in using analytical tools, including SQL, to extract and manipulate d...","Analytical chemistry, CRO, Statistical analysis, Compliance, Analytical, Pharma, GLP, GMP",Data Analyst
Analysts - IVRT/IVPT,Vitely Bio,Mumbai,1-4 Yrs,null,"Highly proficient in using analytical tools, including SQL, to extract and manipulate d...","Data analysis, Compliance, Clinical operations, Project management, Regulatory compliance, Clinical research, Research, Regulatory affairs",Data Analyst
"Senior Data Science Engineer, SMAI",Micron Software,Mumbai,1-4 Yrs,null,"Highly proficient in using analytical tools, including SQL, to extract and manipulate d...","Automation, Data analysis, data science, Consulting, Javascript, Agile, Business intelligence, SQL",Data Scientist
Machine Learning Engineer / Sr. ML Engineer,Mysuru Consulting Group,Mumbai,1-4 Yrs,null,"Highly proficient in using analytical tools, including SQL, to extract and manipulate d...","Product management, Computer science, Data analysis, Agile, Data structures, Business intelligence, Data mining, Technical support",AI_Engineer
Senior Manager Data Science,Micron Software,Mumbai,1-4 Yrs,null,"Highly proficient in using analytical tools, including SQL, to extract and manipulate d...","Product engineering, Semiconductor, Operational excellence, data science, Performance management, Artificial Intelligence, Machine learning, Python",Data Scientist
MLOps Platform - GCP Cloud Engineering,Mercedes Benz Research and Development India (MBRDI),Mumbai,1-4 Yrs,null,"Highly proficient in using analytical tools, including SQL, to extract and manipulate d...","Data modeling, Machine learning, Apache, Business intelligence, Technical support, Analytics, Monitoring, SQL",AI_Engineer
MLOps Platform - GCP Cloud Engineering,Mercedes Benz Research and Development India (MBRDI),Mumbai,1-4 Yrs,null,"Highly proficient in using analytical tools, including SQL, to extract and manipulate d...","orchestration, GCP, Machine learning, Cloud, Troubleshooting, Technical support, SQL, Python",AI_Engineer
Senior AWS Data Engineer - Quicksight Specialist,Quantiphi Analytics Solutions,Mumbai,1-4 Yrs,null,"Highly proficient in using analytical tools, including SQL, to extract and manipulate d...","Linux, Data modeling, Analytical, Shell scripting, Data quality, Oracle, Business intelligence, Analytics",Data Engineer
Senior Software Engineer,Conversenow,Mumbai,1-4 Yrs,null,"Highly proficient in using analytical tools, including SQL, to extract and manipulate d...","Hospitality, GIT, GCP, Manager Technology, Healthcare, model development, Natural language processing, Unit testing",Software Engineer
"Senior Director , AI",Birdeye,Mumbai,1-4 Yrs,null,"Highly proficient in using analytical tools, including SQL, to extract and manipulate d...","Automation, Product innovation, Social media, SAAS, Machine learning, Natural language processing, Customer experience, Salesforce",AI_Engineer
"Senior Director, AI",Birdeye,Mumbai,1-4 Yrs,null,"Highly proficient in using analytical tools, including SQL, to extract and manipulate d...","Automation, Product innovation, Social media, SAAS, Machine learning, Natural language processing, Customer experience, Salesforce",AI_Engineer
Senior Data Engineer,Sandoz,Mumbai,1-4 Yrs,null,"Highly proficient in using analytical tools, including SQL, to extract and manipulate d...","Analytical, Machine learning, Agile, Data quality, Analytics, Secondary research, Python, Technical documentation",Data Engineer
Database Architect/Team Lead,Viavi Solutions,Mumbai,1-4 Yrs,null,"Highly proficient in using analytical tools, including SQL, to extract and manipulate d...","Computer science, Telecom, Data analysis, Network design, Postgresql, MySQL, Disaster recovery, Hardware design",Data Engineer
Business Analyst,BVM Web Solutions,Jaipur,0-3 Yrs,null,BVM Web Solutions Private Limited is looking for Business Analyst to join our dynamic t...,"PDF, Web technologies, Business Analyst, Web development, PHP, HR, IOS, Software solutions",Business Analyst
Cloud Data Engineer,Sun Consultants,Jaipur,0-3 Yrs,null,BVM Web Solutions Private Limited is looking for Business Analyst to join our dynamic t...,"GCP, Cloud Spanner, Cloud SQL, ETL/ELT, BigQuery, GIT, Terraform, Cloud Bigtable",Data Engineer
Business Analyst,Vmock,Jaipur,0-3 Yrs,null,BVM Web Solutions Private Limited is looking for Business Analyst to join our dynamic t...,"Analytical skills, Business Analyst, Customer satisfaction, Machine learning, Customer experience, Business intelligence, Content development, Analytics",Business Analyst
Data Engineer-Data Platforms-AWS,IBM,Jaipur,0-3 Yrs,null,BVM Web Solutions Private Limited is looking for Business Analyst to join our dynamic t...,"spark, devops, aws emr, python, mapr, hive, scala, glue",Data Engineer
Data Engineer-Data Integration,IBM,Jaipur,0-3 Yrs,null,BVM Web Solutions Private Limited is looking for Business Analyst to join our dynamic t...,"ab initio, performance tuning, data modeling, troubleshooting, etl, hive, python, data analysis",Data Engineer
Data Engineer-Data Integration,IBM,Jaipur,0-3 Yrs,null,BVM Web Solutions Private Limited is looking for Business Analyst to join our dynamic t...,"ab initio, performance tuning, troubleshooting, etl, data integration, hive, python, data analysis",Data Engineer
Ui Developer,Capgemini,Jaipur,0-3 Yrs,null,BVM Web Solutions Private Limited is looking for Business Analyst to join our dynamic t...,"UI Development, CSS, Javascript, HTML, UI, Development, Cs",UI/UX Engineer
Analyst,Guidepoint,Jaipur,0-3 Yrs,null,BVM Web Solutions Private Limited is looking for Business Analyst to join our dynamic t...,"Supply chain, Supply chain management, Networking, Equity research, Business strategy, Research, Content development, Financial services",Data Analyst
Engineer - Data Science,Pentair,Jaipur,0-3 Yrs,null,BVM Web Solutions Private Limited is looking for Business Analyst to join our dynamic t...,"Version control, GIT, data science, Machine learning, Information retrieval, Predictive modeling, data visualization, Analytics",Data Scientist
AI Developer,Siemens,Jaipur,0-3 Yrs,null,BVM Web Solutions Private Limited is looking for Business Analyst to join our dynamic t...,"Product management, Supply chain, Data analysis, Manager Quality Assurance, Renewable energy, Analytical, Machine learning, Instrumentation",AI_Engineer
Data Engineer,Thoucentric,Jaipur,0-3 Yrs,null,BVM Web Solutions Private Limited is looking for Business Analyst to join our dynamic t...,"Advanced SQL, Query Optimization, ETL, Data, Advance SQL, Query, Data Engineering, Optimization",Data Engineer
I&F Decision Sci Practitioner Analyst,Accenture,Jaipur,0-3 Yrs,null,BVM Web Solutions Private Limited is looking for Business Analyst to join our dynamic t...,"kubernetes, pyspark, docker, linux, informatica idq, azure data warehouse, azure iot, azure data lake",Data Analyst
Software Engineer - Java & AI ( GUI / JavaSE / JavaFX ),Red Hat,Jaipur,0-3 Yrs,null,BVM Web Solutions Private Limited is looking for Business Analyst to join our dynamic t...,"software development, JavaFX, JavaSE, Git, Agile, GUI, front-end development, Software engineering",Software Engineer
"Technical Lead, Data Science- AI/ML and Gen AI Technologies",Pennant Technologies,Jaipur,0-3 Yrs,null,BVM Web Solutions Private Limited is looking for Business Analyst to join our dynamic t...,"Aiml, Tensorflow, Pytorch, Generative Ai, Artificial Intelligence, Ai Solutions, Image Processing, Natural Language Processing",Data Scientist
Azure Data Engineer,Trigyn Technologies,Jaipur,0-3 Yrs,null,BVM Web Solutions Private Limited is looking for Business Analyst to join our dynamic t...,"Azure, Python, Java, Scala, Microsoft Azure, Data, Azure Data Factory",Data Engineer
Core Python Developer,Shobi Group,Jaipur,0-3 Yrs,null,BVM Web Solutions Private Limited is looking for Business Analyst to join our dynamic t...,"RESTful API, OOP, Django, FastAPI, Flask, Azure, PostgreSQL, GitHub",Python Developer
AI Developer For Healthcare Solutions,Vivajiva,Remote,2-6 Yrs,1500000,"Experience with cloud-based ML platforms (AWS SageMaker, Azure ML Service, Databricks) ...","Artificial Intelligence, Machine Learning, Deep Learning, Healthcare Analytics, Computer Vision, Electronic Medical Record, Ai Solutions, EHealth",AI_Engineer
Data Engineer-Data Platforms,IBM,Remote,2-6 Yrs,1500000,"Experience with cloud-based ML platforms (AWS SageMaker, Azure ML Service, Databricks) ...","ab initio, scala, hana sql, sql, spark, hive, data warehousing, plsql",Data Engineer
Data Engineer-Data Integration,IBM,Remote,2-6 Yrs,1500000,"Experience with cloud-based ML platforms (AWS SageMaker, Azure ML Service, Databricks) ...","data analysis, data engineering, data quality, big data, data integration, hive, python, oracle",Data Engineer
Data Engineer-Data Platforms,IBM,Remote,2-6 Yrs,1500000,"Experience with cloud-based ML platforms (AWS SageMaker, Azure ML Service, Databricks) ...","python, data processing, pyspark, etl pipelines, data modeling, sql queries, data analysis, scala",Data Engineer
Data Engineer-python development,first meridian,Remote,2-6 Yrs,1500000,"Experience with cloud-based ML platforms (AWS SageMaker, Azure ML Service, Databricks) ...","Python Development, Python, SQL, Data, Development",Data Engineer
Data Engineer-Data Platforms,IBM,Remote,2-6 Yrs,1500000,"Experience with cloud-based ML platforms (AWS SageMaker, Azure ML Service, Databricks) ...","pyspark, etl pipelines, data modeling, python, data processing, scala, data warehousing, numpy",Data Engineer
Senior Full Stack Developer,Starweaver Group,Remote,2-6 Yrs,1500000,"Experience with cloud-based ML platforms (AWS SageMaker, Azure ML Service, Databricks) ...","Vue.Js, React.Js, Javascript Frameworks, SQL Database, MongoDB, Senior, Development, DBMS",Web Developer
Artificial Intelligence (AI) Architect,Logan Data,Remote,2-6 Yrs,1500000,"Experience with cloud-based ML platforms (AWS SageMaker, Azure ML Service, Databricks) ...","hyper bots, Machine Learning Algorithms, Design and architect AI solutions leveraging Agentic AI, and chat bots., Chatbot, Algorithms, Hyper, Artificial Intelligence",AI_Engineer
Data Engineer-Data Integration,IBM,Remote,2-6 Yrs,1500000,"Experience with cloud-based ML platforms (AWS SageMaker, Azure ML Service, Databricks) ...","ab initio, performance tuning, data modeling, troubleshooting, etl, hive, python, data analysis",Data Engineer
Data Engineer-Data Platforms,IBM,Remote,2-6 Yrs,1500000,"Experience with cloud-based ML platforms (AWS SageMaker, Azure ML Service, Databricks) ...","scala, pyspark, hadoop spark, big data, python, hive, git, java",Data Engineer
Data Engineer-Data Platforms-AWS,IBM,Remote,2-6 Yrs,1500000,"Experience with cloud-based ML platforms (AWS SageMaker, Azure ML Service, Databricks) ...","scala, aws glue, java, aws emr, devops, hive, data analysis, glue",Data Engineer
